C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01177.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01177.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01080.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01080.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00685.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00685.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00426.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00426.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00074.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00074.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01149.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01149.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00930.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00930.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01411.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01411.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01079.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01079.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00431.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00431.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00229.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00229.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00375.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00375.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01131.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01131.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00952.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00952.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00683.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00683.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00770.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00770.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00510.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00510.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01034.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01034.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00213.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00213.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00436.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00436.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01316.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01316.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00243.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00243.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00450.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00450.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01215.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01215.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01188.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01188.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01309.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01309.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00509.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00509.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00986.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00986.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00611.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00611.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00516.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00516.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00088.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00088.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00019.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00019.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01151.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01151.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00724.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00724.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00581.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00581.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00302.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00302.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01078.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01078.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00109.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00109.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01014.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01014.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00791.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00791.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00767.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00767.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00401.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00401.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01312.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01312.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01376.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01376.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01364.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01364.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00225.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00225.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01093.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01093.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01072.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01072.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01025.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01025.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00159.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00159.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01171.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01171.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00840.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00840.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00168.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00168.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00423.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00423.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01104.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01104.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01398.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01398.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01336.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01336.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00188.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00188.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00244.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00244.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01109.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01109.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00226.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00226.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01085.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01085.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00489.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00489.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01371.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01371.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00133.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00133.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01264.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01264.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01259.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01259.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00025.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00025.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00176.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00176.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01076.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01076.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00853.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00853.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01046.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01046.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01262.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01262.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00602.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00602.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00813.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00813.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00457.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00457.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00515.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00515.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00572.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00572.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00890.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00890.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00507.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00507.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00242.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00242.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01286.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01286.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00379.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00379.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00598.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00598.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01111.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01111.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01090.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01090.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00329.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00329.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00680.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00680.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00618.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00618.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01430.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01430.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01220.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01220.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00095.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00095.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00553.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00553.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01217.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01217.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01059.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01059.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00365.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00365.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01124.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01124.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01419.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01419.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00118.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00118.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01326.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01326.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00369.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00369.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01138.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01138.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01045.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01045.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00190.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00190.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00278.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00278.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00057.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00057.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00494.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00494.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00372.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00372.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00193.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00193.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00775.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00775.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00384.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00384.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01335.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01335.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01243.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01243.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00818.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00818.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00547.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00547.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00251.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00251.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00209.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00209.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00061.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00061.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00098.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00098.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00083.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00083.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01232.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01232.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00257.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00257.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00669.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00669.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00542.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00542.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00944.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00944.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00172.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00172.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00584.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00584.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00012.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00012.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00380.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00380.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00688.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00688.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00845.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00845.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01370.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01370.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00740.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00740.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01094.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01094.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00672.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00672.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00558.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00558.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00650.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00650.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00201.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00201.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01050.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01050.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01200.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\01200.png
C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00943.jpg,C:\Users\Domi\workspace\Monocular-Depth-Estimation\data\_nyu_datasets\00943.png
